"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"227",275,"1T","i","16cc'JJ",4.75,0.25,"1","-M2","c","B063.krn",0,0,"+M9",1,"1 5 3- 2+"
"228",276,"1D","V","(16dddLL",1,0.25,"2","+M9","c","B063.krn",0,0,"-P5",1,"5 2 7"
"229",277,"1D","V","16gg)",1.25,0.25,"5","-P5","c","B063.krn",0,0,"-m2",1,"5 2 7"
"230",278,"1D","V","16ff#'",1.5,0.25,"4+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7"
"231",279,"1D","V","16gg'JJ",1.75,0.25,"5","+m2","c","B063.krn",0,0,"-m2",1,"5 2 7"
"232",280,"1D","V","(16ff#LL",2,0.25,"4+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7"
"233",281,"1D","V","16gg)",2.25,0.25,"5","+m2","c","B063.krn",0,0,"-m2",1,"5 2 7"
"234",282,"1D","V","16ff#'",2.5,0.25,"4+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7"
"235",283,"1D","V","16gg'JJ",2.75,0.25,"5","+m2","c","B063.krn",0,0,"-P4",1,"5 2 7"
"236",284,"1D","V","2dd",3,2,"2","-P4","c","B063.krn",0,0,"+P8",1,"5 2 7"
"237",288,"1D","V7","(16dddLL",1,0.25,"2","+P8","c","B063.krn",0,0,"-A4",1,"5 2 7 4 3+"
"238",289,"1D","V7","16aa-)",1.25,0.25,"6","-A4","c","B063.krn",0,0,"-m2",0,"5 2 7 4 3+"
"239",290,"1D","V7","16gg'",1.5,0.25,"5","-m2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"240",291,"1D","V7","16ff'JJ",1.75,0.25,"4","-M2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"241",292,"1D","V7","(16ee-LL",2,0.25,"3","-M2","c","B063.krn",0,0,"-m2",0,"5 2 7 4 3+"
"242",293,"1D","V7","16dd)",2.25,0.25,"2","-m2","c","B063.krn",0,0,"-m2",1,"5 2 7 4 3+"
"243",294,"1D","V7","16cc#'",2.5,0.25,"1+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7 4 3+"
"244",295,"1D","V7","16dd'JJ",2.75,0.25,"2","+m2","c","B063.krn",0,0,"-m2",1,"5 2 7 4 3+"
"245",296,"1D","V7","(16cc#LL",3,0.25,"1+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7 4 3+"
"246",297,"1D","V7","16dd)",3.25,0.25,"2","+m2","c","B063.krn",0,0,"-m2",1,"5 2 7 4 3+"
"247",298,"1D","V7","16cc#'",3.5,0.25,"1+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7 4 3+"
"248",299,"1D","V7","16dd'JJ",3.75,0.25,"2","+m2","c","B063.krn",0,0,"+P4",1,"5 2 7 4 3+"
"249",300,"1D","V7","(16ggLL",4,0.25,"5","+P4","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"250",301,"1D","V7","16ff)",4.25,0.25,"4","-M2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"251",302,"1D","V7","16ee-'",4.5,0.25,"3","-M2","c","B063.krn",0,0,"-m2",0,"5 2 7 4 3+"
"252",303,"1D","V7","16dd'JJ",4.75,0.25,"2","-m2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"253",304,"1T","i","4cc",1,1,"1","-M2","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"254",306,"1T","i","8.ccL",2,0.75,"1","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"255",308,"1T","i","16ccJk",2.75,0.25,"1","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"256",309,"1T","i","2cc",3,2,"1","P1","c","B063.krn",0,0,"[bb-]",1,"1 5 3- 2+"
"257",313,"2T","I/III","16bb-LL",1,0.25,"7-","[bb-]","c","B063.krn",0,0,"-m3",1,"3- 7- 5"
"258",314,"2T","I/III","16gg",1.25,0.25,"5","-m3","c","B063.krn",0,0,"-M2",1,"3- 7- 5"
"259",315,"2T","I/III","16ff",1.5,0.25,"4","-M2","c","B063.krn",0,0,"-M2",0,"3- 7- 5"
"260",316,"2T","I/III","16ee-JJ",1.75,0.25,"3","-M2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"261",317,"2T","I/III","16ddLL",2,0.25,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"262",318,"2T","I/III","16ee-",2.25,0.25,"3","+m2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"263",319,"2T","I/III","16dd",2.5,0.25,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"264",320,"2T","I/III","16ee-JJ",2.75,0.25,"3","+m2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"265",321,"2T","V7/III","16ddLL",3,0.25,"2","-m2","c","B063.krn",0,0,"+m3",1,"7- 4 2 6- 5+"
"266",322,"2T","V7/III","16ff",3.25,0.25,"4","+m3","c","B063.krn",0,0,"+P4",1,"7- 4 2 6- 5+"
"267",323,"2T","V7/III","16bb-",3.5,0.25,"7-","+P4","c","B063.krn",0,0,"-m2",1,"7- 4 2 6- 5+"
"268",324,"2T","V7/III","16aaJJ",3.75,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"7- 4 2 6- 5+"
"269",325,"2T","V7/III","16bb-LL",4,0.25,"7-","+m2","c","B063.krn",0,0,"-m2",1,"7- 4 2 6- 5+"
"270",326,"2T","V7/III","16aa",4.25,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"7- 4 2 6- 5+"
"271",327,"2T","V7/III","16bb-",4.5,0.25,"7-","+m2","c","B063.krn",0,0,"-m2",1,"7- 4 2 6- 5+"
"272",328,"2T","V7/III","16aaJJ",4.75,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"7- 4 2 6- 5+"
"273",329,"2T","I/III","16bb-LL",1,0.25,"7-","+m2","c","B063.krn",0,0,"-m3",1,"3- 7- 5"
"274",330,"2T","I/III","16gg",1.25,0.25,"5","-m3","c","B063.krn",0,0,"-M2",1,"3- 7- 5"
"275",331,"2T","I/III","16ff",1.5,0.25,"4","-M2","c","B063.krn",0,0,"-M2",0,"3- 7- 5"
"276",332,"2T","I/III","16ee-JJ",1.75,0.25,"3","-M2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"277",333,"2T","I/III","16ddLL",2,0.25,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"278",334,"2T","I/III","16ee-",2.25,0.25,"3","+m2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"279",335,"2T","I/III","16dd",2.5,0.25,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"280",336,"2T","I/III","16ee-JJ",2.75,0.25,"3","+m2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"281",337,"2T","V7/III","16ddLL",3,0.25,"2","-m2","c","B063.krn",0,0,"+m3",1,"7- 4 2 6- 5+"
"282",338,"2T","V7/III","16ff",3.25,0.25,"4","+m3","c","B063.krn",0,0,"+P4",1,"7- 4 2 6- 5+"
"283",339,"2T","V7/III","16bb-",3.5,0.25,"7-","+P4","c","B063.krn",0,0,"-m2",1,"7- 4 2 6- 5+"
"284",340,"2T","V7/III","16aaJJ",3.75,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"7- 4 2 6- 5+"
"285",341,"2T","V7/III","16bb-LL",4,0.25,"7-","+m2","c","B063.krn",0,0,"-m2",1,"7- 4 2 6- 5+"
"286",342,"2T","V7/III","16aa",4.25,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"7- 4 2 6- 5+"
"287",343,"2T","V7/III","16bb-",4.5,0.25,"7-","+m2","c","B063.krn",0,0,"-P4",1,"7- 4 2 6- 5+"
"288",344,"2T","V7/III","16ffJJ",4.75,0.25,"4","-P4","c","B063.krn",0,0,"+m7",1,"7- 4 2 6- 5+"
"289",345,"4T","I/III","16eee-LL",1,0.25,"3","+m7","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"290",346,"4T","I/III","16ddd",1.25,0.25,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"291",347,"4T","I/III","16eee-",1.5,0.25,"3","+m2","c","B063.krn",0,0,"-d4",0,"3- 7- 5"
"292",348,"4T","I/III","16bbJJ",1.75,0.25,"7","-d4","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"293",349,"4P","IV/III","16cccLL",2,0.25,"1","+m2","c","B063.krn",0,0,"-m2",1,"6- 3- 1"
"294",350,"4P","IV/III","16bb",2.25,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"6- 3- 1"
"295",351,"4P","IV/III","16ccc",2.5,0.25,"1","+m2","c","B063.krn",0,0,"-M3",1,"6- 3- 1"
"296",352,"4P","IV/III","16aa-JJ",2.75,0.25,"6","-M3","c","B063.krn",0,0,"-m2",0,"6- 3- 1"
"297",353,"4D","C/III","4gg",3,1,"5","-m2","c","B063.krn",0,0,"-M2",1,"7- 3- 5 2+"
"298",355,"4D","V/III","4ff",4,1,"4","-M2","c","B063.krn",0,0,"-M2",1,"7- 4 2"
"299",357,"1T","I/III","4ee-",1,1,"3","-M2","c","B063.krn",0,0,"P1",0,"3- 7- 5"
"300",358,"1T","I/III","8.ee-L",2,0.75,"3","P1","c","B063.krn",0,0,"P1",0,"3- 7- 5"
"301",359,"1T","I/III","16ee-Jk",2.75,0.25,"3","P1","c","B063.krn",0,0,"P1",0,"3- 7- 5"
"302",360,"1T","I/III","2ee-",3,2,"3","P1","c","B063.krn",0,0,"[eee-]",0,"3- 7- 5"
"303",361,"2T","III","(16eee-LL",1,0.25,"3","[eee-]","c","B063.krn",0,0,"-P4",1,"3 7 5+"
"304",362,"2T","III","16bb-)",1.25,0.25,"7-","-P4","c","B063.krn",0,0,"-m2",0,"3 7 5+"
"305",363,"2T","III","16aa'",1.5,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"3 7 5+"
"306",364,"2T","III","16bb-'JJ",1.75,0.25,"7-","+m2","c","B063.krn",0,0,"-m2",0,"3 7 5+"
"307",365,"2T","III","(16aaLL",2,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"3 7 5+"
"308",366,"2T","III","16bb-)",2.25,0.25,"7-","+m2","c","B063.krn",0,0,"-m2",0,"3 7 5+"
"309",367,"2T","III","16aa'",2.5,0.25,"6+","-m2","c","B063.krn",0,0,"+m2",0,"3 7 5+"
"310",368,"2T","III","16bb-'JJ",2.75,0.25,"7-","+m2","c","B063.krn",0,0,"+M2",0,"3 7 5+"
"311",369,"2T","V/iv","16cccLL",3,0.25,"1","+M2","c","B063.krn",0,0,"-m2",1,"1 5 3"
"312",370,"2T","V/iv","16bb",3.25,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3"
"313",371,"2T","V/iv","16ccc",3.5,0.25,"1","+m2","c","B063.krn",0,0,"-m2",1,"1 5 3"
"314",372,"2T","V/iv","16bbJJ",3.75,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3"
"315",373,"2T","V/iv","16cccLL",4,0.25,"1","+m2","c","B063.krn",0,0,"-M2",1,"1 5 3"
"316",374,"2T","V/iv","16bb-",4.25,0.25,"7-","-M2","c","B063.krn",0,0,"-M2",0,"1 5 3"
"317",375,"2T","V/iv","16aa-",4.5,0.25,"6","-M2","c","B063.krn",0,0,"-m2",0,"1 5 3"
"318",376,"2T","V/iv","16ggJJ",4.75,0.25,"5","-m2","c","B063.krn",0,0,"-M2",1,"1 5 3"
"319",377,"1T","iv","4ff",1,1,"4","-M2","c","B063.krn",0,0,"P1",1,"4 1 6- 5+"
"320",379,"1T","iv","8.ffL",2,0.75,"4","P1","c","B063.krn",0,0,"P1",1,"4 1 6- 5+"
"321",381,"1T","iv","16ffJk",2.75,0.25,"4","P1","c","B063.krn",0,0,"P1",1,"4 1 6- 5+"
"322",382,"1T","iv","2ff",3,2,"4","P1","c","B063.krn",0,0,"+M2",1,"4 1 6- 5+"
"323",388,"2T","i","8gg",1.5,0.5,"5","+M2","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"324",390,"2T","i","8ggL",2,0.5,"5","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"325",392,"2T","i","8ggJ",2.5,0.5,"5","P1","c","B063.krn",0,0,"+m2",1,"1 5 3- 2+"
"326",394,"4P","iv","8aa-L",3,0.5,"6","+m2","c","B063.krn",0,0,"-m2",0,"4 1 6- 5+"
"327",396,"4P","iv","8gg",3.5,0.5,"5","-m2","c","B063.krn",0,0,"-M2",0,"4 1 6- 5+"
"328",398,"4D","V/V","8ff",4,0.5,"4","-M2","c","B063.krn",0,0,"-M2",0,"2 6 4+"
"329",400,"4D","V/V","8ee-J",4.5,0.5,"3","-M2","c","B063.krn",0,0,"-m2",0,"2 6 4+"
"330",401,"1D","V","4dd",1,1,"2","-m2","c","B063.krn",0,0,"P1",1,"5 2 7"
"331",403,"1D","V","8.ddL",2,0.75,"2","P1","c","B063.krn",0,0,"P1",1,"5 2 7"
"332",405,"1D","V","16ddJk",2.75,0.25,"2","P1","c","B063.krn",0,0,"P1",1,"5 2 7"
"333",406,"1D","V","2dd",3,2,"2","P1","c","B063.krn",0,0,"[gg]",1,"5 2 7"
"334",410,"2T","i","(16ggLL",1,0.25,"5","[gg]","c","B063.krn",0,0,"-M3",1,"1 5 3- 2+"
"335",411,"2T","i","16ee-)",1.25,0.25,"3","-M3","c","B063.krn",0,0,"-m2",0,"1 5 3- 2+"
"336",412,"2T","i","16dd'",1.5,0.25,"2","-m2","c","B063.krn",0,0,"-M2",0,"1 5 3- 2+"
"337",413,"2T","i","16cc'JJ",1.75,0.25,"1","-M2","c","B063.krn",0,0,"-m2",1,"1 5 3- 2+"
"338",414,"2T","i","(16bLL",2,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3- 2+"
"339",415,"2T","i","16cc)",2.25,0.25,"1","+m2","c","B063.krn",0,0,"-m2",1,"1 5 3- 2+"
"340",416,"2T","i","16b'",2.5,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3- 2+"
"341",417,"2T","i","16cc'JJ",2.75,0.25,"1","+m2","c","B063.krn",0,0,"-m2",1,"1 5 3- 2+"
"342",418,"2T","V7","(16bLL",3,0.25,"7","-m2","c","B063.krn",0,0,"+m3",1,"5 2 7 4 3+"
"343",419,"2T","V7","16dd)",3.25,0.25,"2","+m3","c","B063.krn",0,0,"+P4",1,"5 2 7 4 3+"
"344",420,"2T","V7","16gg'",3.5,0.25,"5","+P4","c","B063.krn",0,0,"-m2",1,"5 2 7 4 3+"
"345",421,"2T","V7","16ff#'JJ",3.75,0.25,"4+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7 4 3+"
"346",422,"2T","V7","(16ggLL",4,0.25,"5","+m2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"347",423,"2T","V7","16ff)",4.25,0.25,"4","-M2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"348",424,"2T","V7","16ee-'",4.5,0.25,"3","-M2","c","B063.krn",0,0,"-m2",0,"5 2 7 4 3+"
"349",425,"2T","V7","16dd'JJ",4.75,0.25,"2","-m2","c","B063.krn",0,0,"+P4",1,"5 2 7 4 3+"
"350",426,"2T","i","(16ggLL",1,0.25,"5","+P4","c","B063.krn",0,0,"-M3",1,"1 5 3- 2+"
"351",427,"2T","i","16ee-)",1.25,0.25,"3","-M3","c","B063.krn",0,0,"-m2",0,"1 5 3- 2+"
"352",428,"2T","i","16dd'",1.5,0.25,"2","-m2","c","B063.krn",0,0,"-M2",0,"1 5 3- 2+"
"353",429,"2T","i","16cc'JJ",1.75,0.25,"1","-M2","c","B063.krn",0,0,"-m2",1,"1 5 3- 2+"
"354",430,"2T","i","(16bLL",2,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3- 2+"
"355",431,"2T","i","16cc)",2.25,0.25,"1","+m2","c","B063.krn",0,0,"-m2",1,"1 5 3- 2+"
"356",432,"2T","i","16b'",2.5,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3- 2+"
"357",433,"2T","i","16cc'JJ",2.75,0.25,"1","+m2","c","B063.krn",0,0,"+M2",1,"1 5 3- 2+"
"358",434,"2T","V","(16ddLL",3,0.25,"2","+M2","c","B063.krn",0,0,"+M3",1,"5 2 7"
"359",435,"2T","V","16ff#)",3.25,0.25,"4+","+M3","c","B063.krn",0,0,"+m2",0,"5 2 7"
"360",436,"2T","V","16gg'",3.5,0.25,"5","+m2","c","B063.krn",0,0,"-m2",1,"5 2 7"
"361",437,"2T","V","16ff#'JJ",3.75,0.25,"4+","-m2","c","B063.krn",0,0,"+m2",0,"5 2 7"
"362",438,"2T","V","(16ggLL",4,0.25,"5","+m2","c","B063.krn",0,0,"-M2",1,"5 2 7"
"363",439,"2T","V","16ff)",4.25,0.25,"4","-M2","c","B063.krn",0,0,"-M2",0,"5 2 7"
"364",440,"2T","V","16ee-'",4.5,0.25,"3","-M2","c","B063.krn",0,0,"-m2",0,"5 2 7"
"365",441,"2T","V","16dd'JJ",4.75,0.25,"2","-m2","c","B063.krn",0,0,"+m7",1,"5 2 7"
"366",442,"4T","i","16cccLL",1,0.25,"1","+m7","c","B063.krn",0,0,"-m2",1,"1 5 3- 2+"
"367",443,"4T","i","16bb",1.25,0.25,"7","-m2","c","B063.krn",0,0,"+m2",0,"1 5 3- 2+"
"368",444,"4T","i","16ccc",1.5,0.25,"1","+m2","c","B063.krn",0,0,"-P4",1,"1 5 3- 2+"
"369",445,"4T","i","16ggJJ",1.75,0.25,"5","-P4","c","B063.krn",0,0,"+m2",1,"1 5 3- 2+"
"370",446,"4P","iv","16aa-LL",2,0.25,"6","+m2","c","B063.krn",0,0,"-m2",0,"4 1 6- 5+"
"371",447,"4P","iv","16gg",2.25,0.25,"5","-m2","c","B063.krn",0,0,"+m2",0,"4 1 6- 5+"
"372",448,"4P","iv","16aa-",2.5,0.25,"6","+m2","c","B063.krn",0,0,"-m3",0,"4 1 6- 5+"
"373",449,"4P","iv","16ffJJ",2.75,0.25,"4","-m3","c","B063.krn",0,0,"-M2",1,"4 1 6- 5+"
"374",450,"4D","C","4ee-",3,1,"3","-M2","c","B063.krn",0,0,"-m2",1,"5 1 3 7+"
"375",452,"4D","V","4dd",4,1,"2","-m2","c","B063.krn",0,0,"-M2",1,"5 2 7"
"376",454,"1T","i","4cc",1,1,"1","-M2","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"377",455,"1T","i","8.ccL",2,0.75,"1","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"378",456,"1T","i","16ccJk",2.75,0.25,"1","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"379",457,"1T","i","2cc",3,2,"1","P1","c","B063.krn",0,0,"+m3",1,"1 5 3- 2+"
"380",466,"1T","i","(4ee-",3,1,"3","+m3","c","B063.krn",0,0,"-m2",0,"1 5 3- 2+"
"381",470,"1T","i","8ddL",4,0.5,"2","-m2","c","B063.krn",0,0,"-M2",0,"1 5 3- 2+"
"382",472,"1T","i","8ccJ)",4.5,0.5,"1","-M2","c","B063.krn",0,0,"+A4",1,"1 5 3- 2+"
"383",474,"1D","V","(4ff#",1,1,"4+","+A4","c","B063.krn",0,0,"+m2",0,"5 2 7"
"384",478,"1D","V","4gg)",2,1,"5","+m2","c","B063.krn",0,0,"-P4",1,"5 2 7"
"385",482,"1D","V","2dd",3,2,"2","-P4","c","B063.krn",0,0,"+m3",1,"5 2 7"
"386",490,"2D","viioD7","(4.ff",1,1.5,"4","+m3","c","B063.krn",0,0,"+M2",1,"7 2 4 5+ 1++ 3+"
"387",496,"2D","viioD7","16ggLL",2.5,0.25,"5","+M2","c","B063.krn",0,0,"+m2",0,"7 2 4 5+ 1++ 3+"
"388",497,"2D","viioD7","16aa-JJ)",2.75,0.25,"6","+m2","c","B063.krn",0,0,"-m2",0,"7 2 4 5+ 1++ 3+"
"389",498,"2D","V7","(8ggL",3,0.5,"5","-m2","c","B063.krn",0,0,"-M2",1,"5 2 7 4 3+"
"390",500,"2D","V7","8ff)",3.5,0.5,"4","-M2","c","B063.krn",0,0,"-m3",1,"5 2 7 4 3+"
"391",502,"2D","V7","(8dd",4,0.5,"2","-m3","c","B063.krn",0,0,"-m3",1,"5 2 7 4 3+"
"392",504,"2D","V7","8bJ)",4.5,0.5,"7","-m3","c","B063.krn",0,0,"+m2",1,"5 2 7 4 3+"
"393",506,"1T","i","4cc",1,1,"1","+m2","c","B063.krn",0,0,"+m2",1,"1 5 3- 2+"
"394",509,"1T","i","4cc",1,0.75,"1","+m2","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"395",510,"1T","i","8.ccL",2,0.75,"1","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"396",512,"1T","i","16ccJk",2.75,0.25,"1","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"397",513,"1T","i","2cc",3,2,"1","P1","c","B063.krn",0,0,"[ee-]",1,"1 5 3- 2+"
"398",514,"2T","I/III","(8ee-L",1,0.5,"3","[ee-]","c","B063.krn",0,0,"+M2",0,"3- 7- 5"
"399",516,"2T","I/III","24ffL",1.5,0.166667,"4","+M2","c","B063.krn",0,0,"-M2",0,"3- 7- 5"
"400",517,"2T","I/III","24ee-",1.66667,0.166667,"3","-M2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"401",519,"2T","I/III","24ddJJ",1.83333,0.166667,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"402",520,"2T","I/III","8.ee-L",2,0.75,"3","+m2","c","B063.krn",0,0,"+M3",0,"3- 7- 5"
"403",523,"2T","I/III","16ggJk)",2.75,0.25,"5","+M3","c","B063.krn",0,0,"-M2",1,"3- 7- 5"
"404",524,"2T","V7/III","(8ffL",3,0.5,"4","-M2","c","B063.krn",0,0,"+P4",1,"7- 4 2 6- 5+"
"405",527,"2T","V7/III","8bb-)",3.5,0.5,"7-","+P4","c","B063.krn",0,0,"P1",1,"7- 4 2 6- 5+"
"406",530,"2T","V7/III","8bb-'",4,0.5,"7-","P1","c","B063.krn",0,0,"P1",1,"7- 4 2 6- 5+"
"407",533,"2T","V7/III","8bb-'J",4.5,0.5,"7-","P1","c","B063.krn",0,0,"-P5",1,"7- 4 2 6- 5+"
"408",536,"2T","I/III","(8ee-L",1,0.5,"3","-P5","c","B063.krn",0,0,"+M2",0,"3- 7- 5"
"409",538,"2T","I/III","24ffL",1.5,0.166667,"4","+M2","c","B063.krn",0,0,"-M2",0,"3- 7- 5"
"410",539,"2T","I/III","24ee-",1.66667,0.166667,"3","-M2","c","B063.krn",0,0,"-m2",0,"3- 7- 5"
"411",541,"2T","I/III","24ddJJ",1.83333,0.166667,"2","-m2","c","B063.krn",0,0,"+m2",0,"3- 7- 5"
"412",542,"2T","I/III","8.ee-L",2,0.75,"3","+m2","c","B063.krn",0,0,"+M3",0,"3- 7- 5"
"413",545,"2T","I/III","16ggJk)",2.75,0.25,"5","+M3","c","B063.krn",0,0,"-M2",1,"3- 7- 5"
"414",546,"2T","V7/III","(8ffL",3,0.5,"4","-M2","c","B063.krn",0,0,"+P4",1,"7- 4 2 6- 5+"
"415",549,"2T","V7/III","8bb-)",3.5,0.5,"7-","+P4","c","B063.krn",0,0,"P1",1,"7- 4 2 6- 5+"
"416",552,"2T","V7/III","8bb-'",4,0.5,"7-","P1","c","B063.krn",0,0,"P1",1,"7- 4 2 6- 5+"
"417",555,"2T","V7/III","8bb-'J",4.5,0.5,"7-","P1","c","B063.krn",0,0,"+P4",1,"7- 4 2 6- 5+"
"418",556,"4T","I/III","8eee-",1,0.5,"3","+P4","c","B063.krn",0,0,"-P4",0,"3- 7- 5"
"419",558,"4T","I/III","(4bb-",1.5,1,"7-","-P4","c","B063.krn",0,0,"+M2",1,"3- 7- 5"
"420",562,"4P","ii/III","8ccc)",2.5,0.5,"1","+M2","c","B063.krn",0,0,"-M2",1,"4 1 6- 5+"
"421",564,"4D","C/III","(8bb-L",3,0.5,"7-","-M2","c","B063.krn",0,0,"-M2",1,"7- 3- 5 2+"
"422",566,"4D","C/III","8aa-)",3.5,0.5,"6","-M2","c","B063.krn",0,0,"-m2",0,"7- 3- 5 2+"
"423",568,"4D","V/III","8gg'",4,0.5,"5","-m2","c","B063.krn",0,0,"-M2",0,"7- 4 2"
"424",570,"4D","V/III","8ff'J",4.5,0.5,"4","-M2","c","B063.krn",0,0,"-M2",1,"7- 4 2"
"425",572,"1T","I/III","4ee-'",1,1,"3","-M2","c","B063.krn",0,0,"P1",0,"3- 7- 5"
"426",576,"1T","I/III","8.ee-L",2,0.75,"3","P1","c","B063.krn",0,0,"P1",0,"3- 7- 5"
"427",579,"1T","I/III","16ee-Jk",2.75,0.25,"3","P1","c","B063.krn",0,0,"P1",0,"3- 7- 5"
"428",580,"1T","I/III","2ee-",3,2,"3","P1","c","B063.krn",0,0,"[bb-]",0,"3- 7- 5"
"429",581,"2T","III","4bb-",1,1,"7-","[bb-]","c","B063.krn",0,0,"P1",0,"3 7 5+"
"430",585,"2T","III","8.bb-L",2,0.75,"7-","P1","c","B063.krn",0,0,"P1",0,"3 7 5+"
"431",588,"2T","III","16bb-Jk",2.75,0.25,"7-","P1","c","B063.krn",0,0,"+M2",0,"3 7 5+"
"432",589,"2T","V/iv","(8cccL",3,0.5,"1","+M2","c","B063.krn",0,0,"-M2",1,"1 5 3"
"433",591,"2T","V/iv","8bb-)",3.5,0.5,"7-","-M2","c","B063.krn",0,0,"-M2",0,"1 5 3"
"434",593,"2T","V/iv","(8aa-",4,0.5,"6","-M2","c","B063.krn",0,0,"-m2",0,"1 5 3"
"435",595,"2T","V/iv","8ggJ)",4.5,0.5,"5","-m2","c","B063.krn",0,0,"-M2",1,"1 5 3"
"436",597,"1T","iv","4ff",1,1,"4","-M2","c","B063.krn",0,0,"P1",1,"4 1 6- 5+"
"437",601,"1T","iv","8.ffL",2,0.75,"4","P1","c","B063.krn",0,0,"P1",1,"4 1 6- 5+"
"438",604,"1T","iv","16ffJk",2.75,0.25,"4","P1","c","B063.krn",0,0,"P1",1,"4 1 6- 5+"
"439",605,"1T","iv","2ff",3,2,"4","P1","c","B063.krn",0,0,"+M2",1,"4 1 6- 5+"
"440",613,"2T","i","4gg",1,1,"5","+M2","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"441",617,"2T","i","8ggL",2,0.5,"5","P1","c","B063.krn",0,0,"P1",1,"1 5 3- 2+"
"442",618,"2T","i","8ggL",2,0.125,"5","P1","c","B063.krn",0,0,"+m2",1,"1 5 3- 2+"
"443",619,"2T","i","32aa-LL",2.5,0.125,"6","+m2","c","B063.krn",0,0,"-m2",0,"1 5 3- 2+"
"444",620,"2T","i","32gg",2.625,0.875,"5","-m2","c","B063.krn",0,0,"-M2",1,"1 5 3- 2+"
"445",621,"2T","i","32ff",2.75,0.875,"4","-M2","c","B063.krn",0,0,"+M2",0,"1 5 3- 2+"
"446",622,"2T","i","32ggJJJ",2.875,0.875,"5","+M2","c","B063.krn",0,0,"+m2",1,"1 5 3- 2+"
"447",623,"4P","iv","(8aa-L",3,0.875,"6","+m2","c","B063.krn",0,0,"-m2",0,"4 1 6- 5+"
"448",625,"4P","iv","8gg)",3.5,0.5,"5","-m2","c","B063.krn",0,0,"-M2",0,"4 1 6- 5+"
"449",627,"4D","V/V","(8ff",4,0.5,"4","-M2","c","B063.krn",0,0,"-M2",0,"2 6 4+"
