"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"905",1105,"4T","V7","4e",2,1,"7","-m9","F","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"906",1106,"4T","I","4f",1,1,"1","+m2","F","cat_themes.krn",0,0,"[f]",1,"1 5 3"
"907",1107,"4.T","I","8fL",1,0.5,"1","[f]","F","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"908",1108,"4.T","I","8a",1.5,0.5,"3","+M3","F","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"909",1109,"4.T","I","8fJ",2,0.5,"1","-M3","F","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"910",1111,"4.T","V","16ccLL",1,0.25,"5","+P5","F","cat_themes.krn",0,0,"-m2",1,"5 2 7"
"911",1112,"4.T","V","16b",1.25,0.25,"4+","-m2","F","cat_themes.krn",0,0,"+m2",0,"5 2 7"
"912",1113,"4.T","V","16cc",1.5,0.25,"5","+m2","F","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"913",1114,"4.T","V","16ddJ",1.75,0.25,"6","+M2","F","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"914",1115,"4.T","V","8ccJ",2,0.5,"5","-M2","F","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"915",1116,"4.T","V7","8b-L",1,0.5,"4","-M2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"916",1117,"4.T","V7","8g",1.5,0.5,"2","-m3","F","cat_themes.krn",0,0,"+P4",1,"5 2 7 4 3+"
"917",1118,"4.T","V7","8ccJ",2,0.5,"5","+P4","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"918",1120,"4.T","I","8aL",1,0.5,"3","-m3","F","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"919",1121,"4.T","I","16gL",1.5,0.25,"2","-M2","F","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"920",1122,"4.T","I","16aJ",1.75,0.25,"3","+M2","F","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"921",1123,"4.T","I","8fJ",2,0.5,"1","-M3","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"925",1128,"4T","I/V","16ccLL",1,0.25,"5","+m2","F","cat_themes.krn",0,0,"-m2",1,"5 2 7"
"926",1129,"4T","I/V","16b",1.25,0.25,"4+","-m2","F","cat_themes.krn",0,0,"+m2",0,"5 2 7"
"927",1130,"4T","I/V","16cc",1.5,0.25,"5","+m2","F","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"928",1131,"4T","I/V","16ddJ",1.75,0.25,"6","+M2","F","cat_themes.krn",0,0,"+M2",0,"5 2 7"
"929",1132,"8T","I/V","8eeJ",2,0.5,"7","+M2","F","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"930",1133,"8P","ii/V","8dd",1,0.5,"6","-M2","F","cat_themes.krn",0,0,"-M2",1,"6 3 1 7+"
"931",1134,"8P","C/V","8cc",1.5,0.5,"5","-M2","F","cat_themes.krn",0,0,"-m2",1,"2 5 7 4++"
"932",1135,"8P","V7/V","8b",2,0.5,"4+","-m2","F","cat_themes.krn",0,0,"+m2",1,"2 6 4+ 1 7+"
"933",1136,"4.D","V","4.cc;",1,1.5,"5","+m2","F","cat_themes.krn",0,0,"[cc]",1,"5 2 7"
"934",1137,"4.T","I","8ccL",1,0.5,"5","[cc]","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"935",1138,"4.T","I","8cc",1.5,0.5,"5","P1","F","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"936",1139,"4.T","I","8ffJ",2,0.5,"1","+P4","F","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"937",1140,"4T","IV","16ddLL",1,0.25,"6","-m3","F","cat_themes.krn",0,0,"+M2",1,"4 1 6"
"938",1141,"4T","IV","16ee",1.25,0.25,"7","+M2","F","cat_themes.krn",0,0,"+m2",0,"4 1 6"
"939",1142,"4T","IV","16ff",1.5,0.25,"1","+m2","F","cat_themes.krn",0,0,"-m3",1,"4 1 6"
"940",1143,"4T","IV","16ddJ",1.75,0.25,"6","-m3","F","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"941",1144,"8T","I","8ccJ",2,0.5,"5","-M2","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"942",1145,"4.T","I","8ccL",1,0.5,"5","P1","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"943",1146,"4.T","I","8cc",1.5,0.5,"5","P1","F","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"944",1147,"4.T","I","8ffJ",2,0.5,"1","+P4","F","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"945",1148,"4T","IV","16ddLL",1,0.25,"6","-m3","F","cat_themes.krn",0,0,"+M2",1,"4 1 6"
"946",1149,"4T","IV","16ee",1.25,0.25,"7","+M2","F","cat_themes.krn",0,0,"+m2",0,"4 1 6"
"947",1150,"4T","IV","16ff",1.5,0.25,"1","+m2","F","cat_themes.krn",0,0,"-m3",1,"4 1 6"
"948",1151,"4T","IV","16ddJ",1.75,0.25,"6","-m3","F","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"949",1152,"8T","I","8ccJ",2,0.5,"5","-M2","F","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"950",1153,"4.T","V7","8gg'L",1,0.5,"2","+P5","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"951",1154,"4.T","V7","8ee'J",1.5,0.5,"7","-m3","F","cat_themes.krn",0,1,"-A4",1,"5 2 7 4 3+"
"952",1156,"4.T","V7","8b-'",1,0.5,"4","-A4","F","cat_themes.krn",1,0,"-m3",1,"5 2 7 4 3+"
"953",1157,"4.T","V7","8g'",1.5,0.5,"2","-m3","F","cat_themes.krn",0,1,"+m7",1,"5 2 7 4 3+"
"954",1159,"4.T","I","8ffL",1,0.5,"1","+m7","F","cat_themes.krn",1,0,"-P8",1,"1 5 3"
"955",1160,"4.T","I","8f",1.5,0.5,"1","-P8","F","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"956",1161,"4.T","I","8aJ",2,0.5,"3","+M3","F","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"957",1163,"4.P","ii","8g",1,0.5,"2","-M2","F","cat_themes.krn",0,0,"P1",1,"2 6 4 3+"
"958",1164,"4.P","ii","8g",1.5,0.5,"2","P1","F","cat_themes.krn",0,1,"+P4",1,"2 6 4 3+"
"959",1166,"4D","C","8cc",1,0.5,"5","+P4","F","cat_themes.krn",1,0,"-m3",1,"5 1 3 7+"
"960",1167,"4D","C","16a",1.5,0.25,"3","-m3","F","cat_themes.krn",0,0,"+m3",1,"5 1 3 7+"
"961",1168,"4D","C","16cc",1.75,0.25,"5","+m3","F","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"962",1169,"8D","V7","16b-",2,0.25,"4","-M2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"963",1170,"8D","V7","16g",2.25,0.25,"2","-m3","F","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"964",1171,"4.T","I","8f",1,0.5,"1","-M2","F","cat_themes.krn",0,1,"[gg]",1,"1 5 3"
"965",1174,"4.D","V7","8gg'",1,0.5,"2","[gg]","F","cat_themes.krn",1,0,"-m3",1,"5 2 7 4 3+"
"966",1175,"4.D","V7","8ee'",1.5,0.5,"7","-m3","F","cat_themes.krn",0,1,"-A4",1,"5 2 7 4 3+"
"967",1177,"4.D","V7","8b-'",1,0.5,"4","-A4","F","cat_themes.krn",1,0,"-m3",1,"5 2 7 4 3+"
"968",1178,"4.D","V7","8g'",1.5,0.5,"2","-m3","F","cat_themes.krn",0,1,"+m7",1,"5 2 7 4 3+"
"969",1180,"4.T","I","8ffL",1,0.5,"1","+m7","F","cat_themes.krn",1,0,"-P8",1,"1 5 3"
"970",1181,"4.T","I","8f",1.5,0.5,"1","-P8","F","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"971",1182,"4.T","I","8aJ",2,0.5,"3","+M3","F","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"972",1183,"4.P","ii","8g",1,0.5,"2","-M2","F","cat_themes.krn",0,0,"P1",1,"2 6 4 3+"
"973",1184,"4.P","ii","8g",1.5,0.5,"2","P1","F","cat_themes.krn",0,1,"+P4",1,"2 6 4 3+"
"974",1186,"4D","C","8cc",1,0.5,"5","+P4","F","cat_themes.krn",1,0,"-m3",1,"5 1 3 7+"
"975",1187,"4D","C","16a",1.5,0.25,"3","-m3","F","cat_themes.krn",0,0,"+m3",1,"5 1 3 7+"
"976",1188,"4D","C","16cc",1.75,0.25,"5","+m3","F","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"977",1189,"8D","V7","16b-",2,0.25,"4","-M2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"978",1190,"8D","V7","16g",2.25,0.25,"2","-m3","F","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"979",1191,"4.T","I","8f",1,0.5,"1","-M2","F","cat_themes.krn",0,1,"[b]",1,"1 5 3"
"980",1194,"4T","I","8b'",2,0.5,"3","[b]","G","cat_themes.krn",1,0,"P1",1,"1 5 3"
"981",1195,"4T","I","8b'",2.5,0.5,"3","P1","G","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"982",1196,"4.T","ii","8.a",1,0.75,"2","-M2","G","cat_themes.krn",0,0,"+M2",1,"2 6 4 3+"
"983",1197,"4.T","ii","32bLL",1.75,0.125,"3","+M2","G","cat_themes.krn",0,0,"+m2",0,"2 6 4 3+"
"984",1198,"4.T","ii","32ccJJJ)",1.875,0.125,"4","+m2","G","cat_themes.krn",0,0,"-m6",1,"2 6 4 3+"
"985",1199,"4.T","ii","8eL",2,0.5,"6","-m6","G","cat_themes.krn",0,0,"+M2",1,"2 6 4 3+"
"986",1200,"8T","V7","8f#",2.5,0.5,"7","+M2","G","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"987",1201,"4T","I","8g",1,0.5,"1","+m2","G","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"988",1202,"4T","I","16dJk)",1.5,0.25,"5","-P4","G","cat_themes.krn",0,1,"+P5",1,"1 5 3"
"989",1204,"4T","V","8a",2,0.5,"2","+P5","G","cat_themes.krn",1,0,"-P5",1,"5 2 7"
"990",1205,"4T","V","16dJk)",2.5,0.25,"5","-P5","G","cat_themes.krn",0,1,"+M6",1,"5 2 7"
"991",1207,"4T","I","8b",1,0.5,"3","+M6","G","cat_themes.krn",1,0,"-M6",1,"1 5 3"
"992",1208,"4T","I","16dJk)",1.5,0.25,"5","-M6","G","cat_themes.krn",0,1,"+m7",1,"1 5 3"
"993",1210,"8T","V7","8cc'",2,0.5,"4","+m7","G","cat_themes.krn",1,0,"-m2",1,"5 2 7 4 3+"
"994",1211,"8T","I","8b'",2.5,0.5,"3","-m2","G","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"995",1212,"4D","V","4a",1,1,"2","-M2","G","cat_themes.krn",0,0,"[b]",1,"5 2 7"
"996",1213,"4T","I","8b'",2,0.5,"3","[b]","G","cat_themes.krn",0,0,"P1",1,"1 5 3"
"997",1214,"4T","I","8b'",2.5,0.5,"3","P1","G","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"998",1215,"4.T","ii","8.a",1,0.75,"2","-M2","G","cat_themes.krn",0,0,"+M2",1,"2 6 4 3+"
"999",1216,"4.T","ii","32bLL",1.75,0.125,"3","+M2","G","cat_themes.krn",0,0,"+m2",0,"2 6 4 3+"
"1000",1217,"4.T","ii","32ccJJJ",1.875,0.125,"4","+m2","G","cat_themes.krn",0,0,"-m6",1,"2 6 4 3+"
"1001",1218,"4.T","ii","8eL",2,0.5,"6","-m6","G","cat_themes.krn",0,0,"+M2",1,"2 6 4 3+"
"1002",1219,"8T","V7","8f#",2.5,0.5,"7","+M2","G","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"1003",1220,"4T","I","8g",1,0.5,"1","+m2","G","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1004",1221,"4T","I","16dJk)",1.5,0.25,"5","-P4","G","cat_themes.krn",0,1,"+P5",1,"1 5 3"
"1005",1223,"4T","V","8a",2,0.5,"2","+P5","G","cat_themes.krn",1,0,"-P5",1,"5 2 7"
"1006",1224,"4T","V","16dJk)",2.5,0.25,"5","-P5","G","cat_themes.krn",0,1,"+M6",1,"5 2 7"
"1007",1226,"4T","I","8b",1,0.5,"3","+M6","G","cat_themes.krn",1,0,"-M6",1,"1 5 3"
"1008",1227,"4T","I","16dJk)",1.5,0.25,"5","-M6","G","cat_themes.krn",0,1,"+M3",1,"1 5 3"
"1009",1229,"8P","C/V","8f#'",2,0.5,"7","+M3","G","cat_themes.krn",1,0,"-M2",1,"2 5 7 4++"
"1010",1230,"8P","V7/V","8e'",2.5,0.5,"6","-M2","G","cat_themes.krn",0,0,"-M2",1,"2 6 4+ 1 7+"
"1011",1231,"4D","V","4d",1,1,"5","-M2","G","cat_themes.krn",0,0,"[dd]",1,"5 2 7"
"1012",1232,"4T","I","8dd'L",2,0.5,"5","[dd]","G","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1013",1233,"4T","I","8dd'J",2.5,0.5,"5","P1","G","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1014",1234,"4T","V7","(8ddL",1,0.5,"5","P1","G","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1015",1235,"4T","V7","16ccJk)",1.5,0.25,"4","-M2","G","cat_themes.krn",0,1,"-m2",1,"5 2 7 4 3+"
"1016",1238,"4T","I","(16.bLL)",2,0.375,"3","-m2","G","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1017",1239,"4T","I","32ak",2.375,0.125,"2","-M2","G","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1018",1240,"4T","I","16.b",2.5,0.375,"3","+M2","G","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1019",1241,"4T","I","32ccJJk)",2.875,0.125,"4","+m2","G","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1020",1242,"4T","V","(8bL",1,0.5,"3","-m2","G","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1021",1243,"4T","V","8aJ)",1.5,0.5,"2","-M2","G","cat_themes.krn",0,0,"+P5",1,"5 2 7"
"1022",1244,"4T","V7","8ee'L",2,0.5,"6","+P5","G","cat_themes.krn",0,0,"P1",0,"5 2 7 4 3+"
"1023",1245,"4T","V7","8ee'J",2.5,0.5,"6","P1","G","cat_themes.krn",0,0,"P1",0,"5 2 7 4 3+"
"1024",1246,"4T","I","(8eeL",1,0.5,"6","P1","G","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1025",1247,"4T","I","16ddJk)",1.5,0.25,"5","-M2","G","cat_themes.krn",0,1,"-M2",1,"1 5 3"
"1026",1250,"4D","V7","(16.ccLL)",2,0.375,"4","-M2","G","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1027",1251,"4D","V7","32bk",2.375,0.125,"3","-m2","G","cat_themes.krn",0,0,"+m2",0,"5 2 7 4 3+"
"1028",1252,"4D","V7","16.cc",2.5,0.375,"4","+m2","G","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1029",1253,"4D","V7","32ddJJk)",2.875,0.125,"5","+M2","G","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1030",1254,"4T","I","(8ccL",1,0.5,"4","-M2","G","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1031",1255,"4T","I","16bJk)",1.5,0.25,"3","-m2","G","cat_themes.krn",0,1,"[b]",1,"1 5 3"
"1032",1257,"4T","I","8b'",2,0.5,"3","[b]","G","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1033",1258,"4T","I","8b'",2.5,0.5,"3","P1","G","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1034",1259,"4.T","ii","8.a",1,0.75,"2","-M2","G","cat_themes.krn",0,0,"+M2",1,"2 6 4 3+"
"1035",1260,"4.T","ii","32bLL",1.75,0.125,"3","+M2","G","cat_themes.krn",0,0,"+m2",0,"2 6 4 3+"
"1036",1261,"4.T","ii","32ccJJJ)",1.875,0.125,"4","+m2","G","cat_themes.krn",0,0,"-m6",1,"2 6 4 3+"
"1037",1262,"4.T","ii","8eL",2,0.5,"6","-m6","G","cat_themes.krn",0,0,"+M2",1,"2 6 4 3+"
"1038",1263,"8T","V7","8f#",2.5,0.5,"7","+M2","G","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"1039",1264,"4T","I","8g",1,0.5,"1","+m2","G","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1040",1265,"4T","I","16dJk)",1.5,0.25,"5","-P4","G","cat_themes.krn",0,1,"+P5",1,"1 5 3"
"1041",1267,"4T","V","8a",2,0.5,"2","+P5","G","cat_themes.krn",1,0,"-P5",1,"5 2 7"
"1042",1268,"4T","V","16dJk)",2.5,0.25,"5","-P5","G","cat_themes.krn",0,1,"+M6",1,"5 2 7"
"1043",1270,"4T","I","8b",1,0.5,"3","+M6","G","cat_themes.krn",1,0,"-M6",1,"1 5 3"
"1044",1271,"4T","I","16dJk)",1.5,0.25,"5","-M6","G","cat_themes.krn",0,1,"+m7",1,"1 5 3"
"1045",1273,"8P","IV","8cc'",2,0.5,"4","+m7","G","cat_themes.krn",1,0,"-m3",1,"4 1 6"
"1046",1274,"8D","V","8a'",2.5,0.5,"2","-m3","G","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1047",1275,"4T","I","4g",1,1,"1","-M2","G","cat_themes.krn",0,0,"[cc]",1,"1 5 3"
"1048",1276,"2T","I","4cc",1,1,"1","[cc]","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1049",1277,"2T","I","4cc",2,1,"1","P1","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1050",1278,"4T","ii","4dd",3,1,"2","+M2","C","cat_themes.krn",0,0,"-m3",1,"2 6 4 3+"
"1051",1279,"2.T","V","4.b",1,1.5,"7","-m3","C","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1052",1280,"2.T","V","8cc",2.5,0.5,"1","+m2","C","cat_themes.krn",0,0,"+M2",0,"5 2 7"
"1053",1281,"2.T","V","4dd",3,1,"2","+M2","C","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1054",1282,"4T","I","4ee",1,1,"3","+M2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1055",1283,"4T","vi","4ee",2,1,"3","P1","C","cat_themes.krn",0,0,"+m2",1,"6 3 1 7+"
"1056",1284,"4T","ii","4ff",3,1,"4","+m2","C","cat_themes.krn",0,0,"-P4",1,"2 6 4 3+"
"1057",1285,"4T","C","4cc",1,1,"1","-P4","C","cat_themes.krn",0,0,"-m2",1,"5 1 3 7+"
"1058",1286,"4T","viioD7/vi","4b",2,1,"7","-m2","C","cat_themes.krn",0,0,"-M2",1,"5+ 7 2 3+ 6++ 1++"
"1059",1288,"4T","vi","4a",3,1,"6","-M2","C","cat_themes.krn",0,0,"P1",1,"6 3 1 7+"
"1060",1289,"4P","ii","4a",1,1,"6","P1","C","cat_themes.krn",0,0,"-M2",1,"2 6 4 3+"
"1061",1291,"4D","C","4g",2,1,"5","-M2","C","cat_themes.krn",0,0,"P1",1,"5 1 3 7+"
"1062",1292,"4D","V","4g",3,1,"5","P1","C","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1063",1293,"2.T","I","4.g",1,1.5,"5","P1","C","cat_themes.krn",0,0,"[gg]",1,"1 5 3"
"1064",1298,"2.T","I","4gg",1,1,"5","[gg]","C","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1065",1299,"2.T","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1066",1300,"2.T","I","4gg",3,1,"5","P1","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1067",1301,"2.T","I","4.gg",1,1.5,"5","P1","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1068",1303,"2.T","I","8ff",2.5,0.5,"4","-M2","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1069",1304,"2.T","I","4ee",3,1,"3","-m2","C","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1070",1305,"2.T","V7","4ff",1,1,"4","+m2","C","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1071",1306,"2.T","V7","4ff",2,1,"4","P1","C","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1072",1307,"2.T","V7","4ff",3,1,"4","P1","C","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1073",1308,"2.T","V7","4.ff",1,1.5,"4","P1","C","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1074",1310,"2.T","V7","8ee",2.5,0.5,"3","-m2","C","cat_themes.krn",0,0,"-M2",0,"5 2 7 4 3+"
"1075",1311,"2.T","V7","4dd",3,1,"2","-M2","C","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1076",1312,"2.T","I","4ee",1,1,"3","+M2","C","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1077",1313,"2.T","I","8ff",2,0.5,"4","+m2","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1078",1314,"2.T","I","8ee",2.5,0.5,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1079",1315,"2.T","I","8dd",3,0.5,"2","-M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1080",1316,"2.T","I","8cc",3.5,0.5,"1","-M2","C","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1081",1317,"4.T","I","4.ee",1,1.5,"3","+M3","C","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1082",1318,"8T","IV","8ff",2.5,0.5,"4","+m2","C","cat_themes.krn",0,0,"+M2",1,"4 1 6"
"1083",1319,"4T","I","4gg",3,1,"5","+M2","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1084",1320,"4P","ii","12aaL",1,0.333333,"6","+M2","C","cat_themes.krn",0,0,"-M2",1,"2 6 4 3+"
"1085",1321,"4P","ii","12gg",1.33333,0.333333,"5","-M2","C","cat_themes.krn",0,0,"-M2",0,"2 6 4 3+"
"1086",1323,"4P","ii","12ffJ",1.66667,0.333333,"4","-M2","C","cat_themes.krn",0,0,"-m2",1,"2 6 4 3+"
"1087",1324,"4D","C","4ee",2,1,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"1088",1325,"4D","V7","4dd",3,1,"2","-M2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1089",1326,"2.T","I","4cc",1,1,"1","-M2","C","cat_themes.krn",0,1,"[cc]",1,"1 5 3"
"1090",1330,"2.T","i","4..cc",2,1.75,"1","[cc]","c","cat_themes.krn",1,0,"+m3",1,"1 5 3- 2+"
"1091",1331,"2.T","i","16ee-",3.75,0.25,"3","+m3","c","cat_themes.krn",0,0,"-m2",0,"1 5 3- 2+"
"1092",1332,"2.T","V","8dd'",1,0.5,"2","-m2","c","cat_themes.krn",0,1,"-P5",1,"5 2 7"
"1093",1334,"2.T","V","4.g",2,1.5,"5","-P5","c","cat_themes.krn",1,0,"P1",1,"5 2 7"
"1094",1335,"2.T","V","(40gLLL",3.5,0.1,"5","P1","c","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1095",1336,"2.T","V","40a",3.6,0.1,"6+","+M2","c","cat_themes.krn",0,0,"+M2",0,"5 2 7"
"1096",1337,"2.T","V","40b",3.7,0.1,"7","+M2","c","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1097",1338,"2.T","V","40cc",3.8,0.1,"1","+m2","c","cat_themes.krn",0,0,"+M2",0,"5 2 7"
"1098",1339,"2.T","V","40ddJJJ",3.9,0.1,"2","+M2","c","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1099",1340,"2.T","V7/IV","8een')",1,0.5,"3+","+M2","c","cat_themes.krn",0,1,"P1",0,"1 5 3 7- 6+"
"1100",1342,"2.T","V7/IV","4..ee",2,1.75,"3+","P1","c","cat_themes.krn",1,0,"+m3",0,"1 5 3 7- 6+"
"1101",1343,"2.T","V7/IV","16gg",3.75,0.25,"5","+m3","c","cat_themes.krn",0,0,"-M2",1,"1 5 3 7- 6+"
"1102",1344,"2.P","IV","8ff'",1,0.5,"4","-M2","c","cat_themes.krn",0,1,"-P8",1,"4 1 6"
"1103",1346,"2.P","IV","4.f",2,1.5,"4","-P8","c","cat_themes.krn",1,0,"+P5",1,"4 1 6"
"1104",1347,"2.P","IV","(32ccLLL",3.5,0.125,"1","+P5","c","cat_themes.krn",0,0,"+M2",1,"4 1 6"
"1105",1348,"2.P","IV","32dd",3.625,0.125,"2","+M2","c","cat_themes.krn",0,0,"+M2",0,"4 1 6"
"1106",1349,"2.P","IV","32een",3.75,0.125,"3+","+M2","c","cat_themes.krn",0,0,"+m2",0,"4 1 6"
"1107",1350,"2.P","IV","32ffJJJ",3.875,0.125,"4","+m2","c","cat_themes.krn",0,0,"A1",1,"4 1 6"
"1108",1351,"2.P","Gn","8ff#')",1,3,"4+","A1","c","cat_themes.krn",0,1,"-P8",1,"6- 1 4+ 5+ 5- 3- 2+"
"1109",1353,"2.P","Gn","4.f#",2,3,"4+","-P8","c","cat_themes.krn",1,0,"+d5",1,"6- 1 4+ 5+ 5- 3- 2+"
"1110",1354,"2.P","Gn","(32ccLLL",3.5,3,"1","+d5","c","cat_themes.krn",0,0,"+M2",1,"6- 1 4+ 5+ 5- 3- 2+"
"1111",1355,"2.P","Gn","32dd",3.625,3,"2","+M2","c","cat_themes.krn",0,0,"+m2",0,"6- 1 4+ 5+ 5- 3- 2+"
"1112",1356,"2.P","Gn","32ee-",3.75,3,"3","+m2","c","cat_themes.krn",0,0,"+A2",0,"6- 1 4+ 5+ 5- 3- 2+"
"1113",1357,"2.P","Gn","32ff#JJJ",3.875,3,"4+","+A2","c","cat_themes.krn",0,0,"+m2",1,"6- 1 4+ 5+ 5- 3- 2+"
"1114",1358,"4D","C","8gg')",1,0.5,"5","+m2","c","cat_themes.krn",0,1,"+M2",1,"5 1 3 7+"
"1115",1360,"2D","iv","2aa",2,2,"6+","+M2","c","cat_themes.krn",1,1,"-d8",0,"4 1 6- 5+"
"1116",1362,"2D","iv","16a-",1.75,0.25,"6","-d8","c","cat_themes.krn",1,0,"-m3",0,"4 1 6- 5+"
"1117",1363,"2D","iv","8f",2,0.5,"4","-m3","c","cat_themes.krn",0,1,"+M2",1,"4 1 6- 5+"
"1118",1365,"4D","V","8g",3,0.5,"5","+M2","c","cat_themes.krn",1,1,"-P5",1,"5 2 7"
"1119",1367,"2.T","i","8c",1,0.5,"1","-P5","c","cat_themes.krn",1,1,"[cc]",1,"1 5 3- 2+"
"1120",1373,"8T","I","8cc",2.5,0.5,"5","[cc]","F","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1121",1374,"4T","I","4cc",1,1,"5","P1","F","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1122",1376,"8T","IV","8dd",2,0.5,"6","+M2","F","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"1123",1377,"8T","I","8cc",2.5,0.5,"5","-M2","F","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1124",1378,"4T","V7","4ee",1,1,"7","+M3","F","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"1125",1379,"4T","I","8ff'",2,0.5,"1","+m2","F","cat_themes.krn",0,1,"-P4",1,"1 5 3"
